bedrooms,bathrooms,toilets,parking_space,title,town,state,price
5.0,5.0,6.0,8.0,Detached Duplex,Lekki,Lagos,165000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,25000000.0
5.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,67000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0
5.0,6.0,4.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,100000000.0
2.0,3.0,3.0,4.0,Terraced Duplexes,Lekki,Lagos,35000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0
4.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,40000000.0
3.0,3.0,4.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,30000000.0
4.0,4.0,4.0,8.0,Detached Duplex,Ifako-Ijaiye,Lagos,40000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,40000000.0
3.0,5.0,5.0,4.0,Detached Bungalow,Lekki,Lagos,28000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Victoria Island (VI),Lagos,135000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,5.0,5.0,1.0,Semi Detached Duplex,Victoria Island (VI),Lagos,700000000.0
3.0,2.0,3.0,2.0,Semi Detached Duplex,Lekki,Lagos,85000000.0
3.0,3.0,4.0,3.0,Block of Flats,Lekki,Lagos,40000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,74000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,5.0,1.0,Detached Duplex,Ikeja,Lagos,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,57000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,400000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,76000000.0
4.0,3.0,4.0,6.0,Detached Bungalow,Alimosho,Lagos,57000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,6.0,6.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,50000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,50000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ikeja,Lagos,110000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,85000000.0
3.0,3.0,4.0,4.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,16000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,450000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ikoyi,Lagos,230000000.0
6.0,6.0,7.0,5.0,Detached Duplex,Ikoyi,Lagos,950000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
2.0,2.0,3.0,4.0,Terraced Duplexes,Ajah,Lagos,35000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,750000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,450000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,4.0,3.0,Terraced Duplexes,Lekki,Lagos,50000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,53000000.0
4.0,5.0,5.0,4.0,Block of Flats,Shomolu,Lagos,45000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Surulere,Lagos,150000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,80000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,450000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,115000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,650000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,90000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,450000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
4.0,5.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,95000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Ikeja,Lagos,135000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,170000000.0
2.0,2.0,3.0,3.0,Terraced Duplexes,Ajah,Lagos,35000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,79000000.0
2.0,3.0,3.0,2.0,Detached Bungalow,Epe,Lagos,12000000.0
3.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,36000000.0
4.0,3.0,3.0,4.0,Detached Bungalow,Ojodu,Lagos,12000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,138000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,100000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,50000000.0
5.0,7.0,7.0,5.0,Detached Duplex,Lekki,Lagos,99000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
1.0,5.0,5.0,4.0,Detached Bungalow,Ipaja,Lagos,15000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,600000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,32000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,69000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
3.0,4.0,4.0,6.0,Semi Detached Bungalow,Lekki,Lagos,14000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,320000000.0
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Ajah,Lagos,78000000.0
7.0,9.0,9.0,5.0,Detached Duplex,Ikoyi,Lagos,1800000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
4.0,5.0,5.0,4.0,Block of Flats,Shomolu,Lagos,100000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,65000000.0
3.0,5.0,5.0,4.0,Block of Flats,Ikeja,Lagos,50000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,85000000.0
4.0,4.0,4.0,4.0,Detached Bungalow,Ikeja,Lagos,43000000.0
3.0,5.0,4.0,4.0,Block of Flats,Ikoyi,Lagos,150000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,410000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,90000000.0
3.0,5.0,5.0,4.0,Terraced Duplexes,Ajah,Lagos,40000000.0
3.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,35000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,380000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,5.0,5.0,2.0,Detached Duplex,Ajah,Lagos,70000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,77000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,900000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,130000000.0
3.0,3.0,4.0,3.0,Detached Duplex,Ibeju Lekki,Lagos,19500000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,50000000.0
4.0,4.0,5.0,6.0,Detached Duplex,Lekki,Lagos,135000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,135000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,80000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,140000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Maryland,Lagos,55000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,3.0,Semi Detached Duplex,Ikoyi,Lagos,250000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,135000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,100000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
4.0,4.0,4.0,4.0,Detached Bungalow,Ipaja,Lagos,16000000.0
3.0,3.0,4.0,2.0,Detached Bungalow,Ibeju Lekki,Lagos,23000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,65000000.0
7.0,8.0,9.0,4.0,Detached Duplex,Lekki,Lagos,170000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,232000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,320000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Alimosho,Lagos,85000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,180000000.0
5.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,160000000.0
5.0,5.0,6.0,1.0,Detached Duplex,Lekki,Lagos,220000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,58000000.0
3.0,3.0,4.0,4.0,Detached Duplex,Ajah,Lagos,32900000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Ikoyi,Lagos,290000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,60000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,120000000.0
3.0,3.0,4.0,4.0,Detached Bungalow,Ibeju Lekki,Lagos,24000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,150000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,250000000.0
5.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,180000000.0
4.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,85000000.0
5.0,5.0,6.0,7.0,Detached Duplex,Lekki,Lagos,80000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,50000000.0
5.0,3.0,4.0,4.0,Detached Duplex,Isolo,Lagos,43500000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,76000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,150000000.0
3.0,3.0,3.0,2.0,Semi Detached Bungalow,Ikorodu,Lagos,13500000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,110000000.0
4.0,5.0,5.0,6.0,Semi Detached Duplex,Lekki,Lagos,270000000.0
2.0,3.0,3.0,3.0,Detached Bungalow,Ibeju Lekki,Lagos,35000000.0
4.0,5.0,6.0,2.0,Terraced Duplexes,Lekki,Lagos,75000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,75000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,280000000.0
3.0,3.0,3.0,6.0,Detached Bungalow,Lekki,Lagos,26000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,380000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,110000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,800000000.0
5.0,5.0,5.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,175000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikoyi,Lagos,600000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Lekki,Lagos,300000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
3.0,3.0,4.0,1.0,Detached Bungalow,Ibeju Lekki,Lagos,25000000.0
4.0,5.0,6.0,2.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ipaja,Lagos,60000000.0
4.0,4.0,5.0,3.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
7.0,7.0,8.0,1.0,Detached Duplex,Ikoyi,Lagos,1000000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Ikeja,Lagos,80000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,350000000.0
4.0,4.0,4.0,3.0,Terraced Duplexes,Yaba,Lagos,75000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,320000000.0
4.0,4.0,5.0,2.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,3.0,4.0,6.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,82000000.0
6.0,7.0,8.0,1.0,Detached Duplex,Ajah,Lagos,120000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,48000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ajah,Lagos,45000000.0
4.0,4.0,5.0,5.0,Detached Duplex,Lekki,Lagos,70000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,160000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
5.0,6.0,6.0,4.0,Detached Duplex,Ikeja,Lagos,250000000.0
3.0,3.0,5.0,4.0,Detached Bungalow,Ajah,Lagos,33000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,61000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,250000000.0
2.0,2.0,2.0,4.0,Detached Bungalow,Ipaja,Lagos,8000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,7.0,8.0,4.0,Detached Duplex,Ikoyi,Lagos,450000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,65000000.0
5.0,6.0,6.0,6.0,Detached Duplex,Lekki,Lagos,100000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Ibeju Lekki,Lagos,98000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,140000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,270000000.0
4.0,5.0,6.0,5.0,Semi Detached Duplex,Lekki,Lagos,70000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ajah,Lagos,60000000.0
4.0,5.0,6.0,4.0,Terraced Bungalow,Ajah,Lagos,15000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,230000000.0
3.0,3.0,4.0,3.0,Block of Flats,Ikoyi,Lagos,260000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Ikeja,Lagos,270000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Ikeja,Lagos,150000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,300000000.0
9.0,9.0,1.0,1.0,Detached Duplex,Isolo,Lagos,70000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,45000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,350000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Magodo,Lagos,235000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
5.0,5.0,6.0,3.0,Detached Duplex,Lekki,Lagos,130000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,75000000.0
6.0,6.0,7.0,8.0,Detached Duplex,Lekki,Lagos,245000000.0
5.0,5.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,350000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Ikeja,Lagos,120000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,260000000.0
5.0,6.0,6.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ikeja,Lagos,80000000.0
3.0,2.0,2.0,8.0,Detached Bungalow,Ipaja,Lagos,7000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,90000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,55000000.0
4.0,5.0,5.0,4.0,Terraced Duplexes,Gbagada,Lagos,53000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,170000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Magodo,Lagos,220000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,60000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
4.0,4.0,5.0,8.0,Detached Bungalow,Ikorodu,Lagos,18000000.0
4.0,5.0,5.0,5.0,Detached Duplex,Lekki,Lagos,140000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,200000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Ikeja,Lagos,120000000.0
3.0,4.0,4.0,3.0,Semi Detached Duplex,Lekki,Lagos,115000000.0
4.0,4.0,5.0,2.0,Detached Duplex,Lekki,Lagos,115000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Ikoyi,Lagos,280000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,53000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,270000000.0
4.0,5.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,45000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
5.0,6.0,7.0,6.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,48586500.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,165000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Amuwo Odofin,Lagos,55000000.0
5.0,6.0,7.0,4.0,Detached Duplex,Lekki,Lagos,105000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,125000000.0
5.0,5.0,6.0,2.0,Detached Duplex,Lekki,Lagos,90000000.0
5.0,7.0,8.0,5.0,Detached Duplex,Lekki,Lagos,120000000.0
5.0,5.0,7.0,5.0,Detached Duplex,Ikoyi,Lagos,550000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,190000000.0
4.0,4.0,5.0,3.0,Terraced Duplexes,Surulere,Lagos,75000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,320000000.0
3.0,3.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,46000000.0
5.0,5.0,5.0,4.0,Detached Duplex,Gbagada,Lagos,80000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,120000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,1400000000.0
5.0,5.0,6.0,3.0,Semi Detached Duplex,Lekki,Lagos,270000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,110000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,42000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Ikoyi,Lagos,650000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,190000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,280000000.0
3.0,3.0,4.0,4.0,Semi Detached Duplex,Ibeju Lekki,Lagos,33000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,55000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Ajah,Lagos,75000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,165000000.0
2.0,2.0,3.0,1.0,Block of Flats,Ajah,Lagos,35000000.0
4.0,5.0,5.0,4.0,Block of Flats,Oshodi,Lagos,60000000.0
6.0,2.0,2.0,4.0,Block of Flats,Shomolu,Lagos,150000000.0
4.0,4.0,5.0,2.0,Terraced Duplexes,Lekki,Lagos,90000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Ogudu,Lagos,200000000.0
2.0,2.0,2.0,2.0,Semi Detached Bungalow,Ibeju Lekki,Lagos,22000000.0
4.0,4.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,265000000.0
6.0,6.0,7.0,6.0,Detached Duplex,Ikoyi,Lagos,1300000000.0
5.0,5.0,6.0,9.0,Detached Duplex,Lekki,Lagos,330000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,5.0,6.0,4.0,Semi Detached Duplex,Lekki,Lagos,65000000.0
6.0,1.0,1.0,1.0,Detached Duplex,Ikeja,Lagos,200000000.0
4.0,4.0,5.0,4.0,Semi Detached Duplex,Lekki,Lagos,270000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Magodo,Lagos,175000000.0
4.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0
4.0,5.0,5.0,3.0,Terraced Duplexes,Lekki,Lagos,75000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Ajah,Lagos,250000000.0
9.0,5.0,5.0,4.0,Detached Duplex,Ikoyi,Lagos,1500000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Ajah,Lagos,78000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Ajah,Lagos,85000000.0
4.0,4.0,5.0,3.0,Detached Duplex,Lekki,Lagos,55000000.0
5.0,5.0,6.0,6.0,Detached Duplex,Lekki,Lagos,70000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
4.0,4.0,5.0,4.0,Detached Duplex,Agege,Lagos,65000000.0
4.0,4.0,4.0,4.0,Detached Duplex,Lekki,Lagos,90000000.0
6.0,6.0,7.0,4.0,Detached Duplex,Victoria Island (VI),Lagos,450000000.0
3.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,36000000.0
3.0,4.0,4.0,4.0,Terraced Duplexes,Lekki,Lagos,36000000.0
5.0,5.0,6.0,5.0,Detached Duplex,Lekki,Lagos,310000000.0
4.0,4.0,5.0,4.0,Terraced Duplexes,Lekki,Lagos,65000000.0
5.0,5.0,6.0,6.0,Semi Detached Duplex,Ibeju Lekki,Lagos,49000000.0
4.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,70000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,95000000.0
4.0,4.0,4.0,3.0,Semi Detached Duplex,Ajah,Lagos,41000000.0
5.0,5.0,6.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
6.0,5.0,5.0,4.0,Detached Duplex,Lekki,Lagos,130000000.0
5.0,4.0,5.0,3.0,Detached Duplex,Ajah,Lagos,90000000.0
